aroma,flavor,aftertaste,acidity,body,balance,uniformity,clean_cup,sweetness,country_of_origin,variety,processing_method
7.366245575973403,7.597201415688511,7.536553008338085,7.152798584311489,7.482798584311489,8.053754424026597,10.0,10.0,10.0,East Africa,Typica,Washed / Wet
7.25,7.25,7.25,7.097136527524926,7.152863472475074,7.08,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
7.086413104193816,7.67,7.743586895806184,7.92,7.83,7.521108717509774,10.0,10.0,10.0,Brazil,Moka Peaberry,Washed / Wet
7.3249561838228345,7.3249561838228345,7.25448339215748,7.509527208334646,7.50448339215748,7.50448339215748,10.0,10.0,10.0,Mexico,Other,Other
7.73037179291796,7.75,7.75,7.42,8.141338147131377,7.869256414164082,10.0,10.0,10.0,Asia Pacific,Caturra,Other
7.459749341978737,7.231294427304124,7.268705572695876,7.598705572695876,7.441043769282861,7.348705572695876,8.515679025259022,10.0,10.0,Asia Pacific,Hawaiian Kona,Semi-washed / Semi-pulped
7.099061772126223,7.650743734231774,6.698318037894449,7.179256265768226,7.971487468463549,7.400938227873777,9.33,10.0,10.0,Peru,Hawaiian Kona,Semi-washed / Semi-pulped
6.819461443438034,7.5,7.5,7.952606379558572,7.8802692782809824,7.800269278280982,10.0,10.0,10.0,Asia Pacific,Sumatra,Washed / Wet
7.260512000333597,7.10823288918542,7.25,7.39176711081458,7.39176711081458,7.25,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
7.558542917236415,7.618423150436309,7.558542917236415,8.178303383636203,7.868423150436309,7.83,10.0,10.0,9.33,Brazil,Other,Natural / Dry
7.795884987225601,7.96148677853901,7.841203582626818,7.58,7.58,7.795884987225601,5.662920102195189,10.0,10.0,United States,Yellow Bourbon,Washed / Wet
7.524173141436378,7.33,7.42804530958718,7.62902265479359,7.733195796229968,7.524173141436378,8.265563097952883,10.0,10.0,Mexico,Catimor,Semi-washed / Semi-pulped
6.980607789498309,7.432413296858851,7.468194492639459,7.961197717862232,7.75,7.67,10.0,10.0,10.0,Asia Pacific,Hawaiian Kona,Semi-washed / Semi-pulped
7.5602537279574,7.714881192946367,7.790491342064664,7.525134920903767,7.959508657935336,7.790491342064664,10.0,10.0,7.959508657935336,Other,Other,Other
7.694331954141246,7.58,7.478371596318893,7.601628403681107,7.67,7.58,10.0,10.0,10.0,Asia Pacific,Ethiopian Heirlooms,Other
7.7238958344319455,7.372092591616048,7.42,7.547907408383952,7.4738958344319455,7.42,10.0,10.0,10.0,Brazil,Arusha,Natural / Dry
7.372472975025228,6.734945950050455,6.670154598042382,7.265054049949545,7.265208647991927,6.920154598042382,9.33,9.202627573067609,7.157944320958627,United States,Other,Natural / Dry
7.456891758755674,7.456891758755674,7.25,7.651613414055133,6.8852783447005415,7.206891758755674,10.0,10.0,10.0,Asia Pacific,Typica,Other
7.67,7.370265365198428,7.22431390104666,7.77568609895334,7.5,7.5,10.0,10.0,10.0,Brazil,Yellow Bourbon,Washed / Wet
7.284449735443331,7.08,7.034449735443331,7.034449735443331,7.339021751899255,7.370489124050373,10.0,10.0,10.0,Taiwan,Other,Other
7.323179491872034,7.7336553829260675,8.047058453654982,7.870237945527016,5.2336553829260675,3.425212356119394,10.0,10.0,8.893878961782947,Taiwan,Other,Other
7.67,7.75,7.504862617560646,7.878087924761187,7.802950542321833,8.051093420058761,10.0,10.0,7.92,Other,Other,Other
7.25,6.9651402823667175,7.304051631827427,7.115948368172573,7.384051631827427,7.115948368172573,10.0,10.0,10.0,Taiwan,Other,Semi-washed / Semi-pulped
7.008144604474775,7.258144604474775,7.491855395525225,7.258144604474775,7.33,7.5638714626890895,10.0,10.0,10.0,Asia Pacific,Sumatra,Semi-washed / Semi-pulped
7.084782278221493,7.28206503149959,7.127391139110746,7.42,7.25,7.03206503149959,10.0,10.0,10.0,Taiwan,Other,Washed / Wet
7.970955271151894,7.529044728848106,7.180235024401114,7.74928734002294,7.58,7.67,9.33,10.0,10.0,United States,Typica,Natural / Dry
7.67,7.58,7.346462040540881,7.866768979729559,7.288634897804246,7.421865918074686,10.0,10.0,10.0,Brazil,Yellow Bourbon,Semi-washed / Semi-pulped
7.242768895923013,7.342461240820455,7.165230136743468,7.827538759179545,7.264922481640911,7.834769863256532,10.0,10.0,10.0,United States,Other,Washed / Wet
8.079589857900698,7.659589857900698,7.2455112516996305,7.4955112516996305,7.090410142099302,7.344898890399671,10.0,10.0,10.0,Asia Pacific,Other,Semi-washed / Semi-pulped
7.75,7.797497048412857,7.627497048412857,8.148428276290177,7.622502951587143,7.526565820535536,10.0,10.0,10.0,Taiwan,Other,Natural / Dry
7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,Asia Pacific,Typica,Semi-washed / Semi-pulped
7.800968001384729,7.869031998615271,7.619031998615271,7.83,7.75,7.727339001557819,10.0,10.0,10.0,Asia Pacific,Mandheling,Natural / Dry
7.653332273099925,7.133333863450038,7.133333863450038,7.133333863450038,7.133333863450038,7.133333863450038,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
7.743795281900366,7.926980307862088,7.676980307862088,7.836204718099634,7.75,7.663795281900366,10.0,10.0,10.0,Asia Pacific,Catimor,Natural / Dry
7.776318389676736,7.617363220646529,7.606318389676736,7.58,7.367363220646529,7.67,9.33,10.0,10.0,Peru,Hawaiian Kona,Semi-washed / Semi-pulped
7.58,7.290005677797089,7.216883871557952,8.033116128442048,7.216883871557952,7.361881032659407,10.0,10.0,7.355002838898544,Other,Other,Other
7.91849030789395,8.00849030789395,7.978143489158178,7.786807206420014,8.131683101473936,7.83849030789395,9.33,9.33,10.0,United States,Other,Other
7.534684574667401,7.5,7.25,7.215315425332599,7.5,7.5,10.0,10.0,10.0,Asia Pacific,Typica,Other
7.47691846305939,7.47691846305939,7.1288219310617995,7.902129802939405,7.67,7.876163073881219,10.0,10.0,7.925211339880015,Other,Other,Natural / Dry
7.33,7.5,7.125190069165422,7.375190069165422,7.5,7.419619861669156,10.0,10.0,10.0,Brazil,Marigojipe,Natural / Dry
7.407781965445695,7.407781965445695,7.42,7.342218034554305,7.407781965445695,7.407781965445695,10.0,10.0,10.0,Asia Pacific,Typica,Semi-washed / Semi-pulped
7.2163916540199295,7.191546324733553,7.191546324733553,7.460309341427245,7.17,8.03360834598007,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
8.077589042357095,6.962440844913491,6.922410957642904,7.33,7.058839352084428,6.901190535186158,10.0,10.0,10.0,Taiwan,Typica,Other
7.6673420026458565,7.6673420026458565,7.4173420026458565,7.4173420026458565,7.4173420026458565,7.5,10.0,10.0,10.0,Taiwan,Typica,Semi-washed / Semi-pulped
7.320150321048971,7.508755270178692,7.320150321048971,7.33,7.320150321048971,7.42,10.0,10.0,10.0,Mexico,Other,Washed / Wet
7.672155345848512,7.162097065222123,7.069941719373611,7.239941719373611,8.007902934777878,7.492097065222123,8.654194130444246,9.33,9.33,United States,Other,Natural / Dry
7.33,7.390902032760396,7.5,7.731833180384159,7.438166819615841,7.390902032760396,10.0,10.0,10.0,United States,Hawaiian Kona,Washed / Wet
8.012571036407317,7.859622731650342,7.953325573106635,8.062948304756976,7.796674426893365,7.9829483047569765,10.0,10.0,7.7670516952430235,Other,Other,Other
7.408687083811077,7.08,6.912789946901462,6.991477030712539,7.508522969287461,7.487374167622154,10.0,10.0,10.0,United States,Typica,Other
7.2083612332303915,6.557232379385419,6.83,7.113616189692709,7.620564426922486,7.08,10.0,10.0,10.0,Asia Pacific,Typica,Semi-washed / Semi-pulped
7.013740199462028,7.242103862197391,7.091870099731014,7.42,7.25,6.992103862197391,10.0,10.0,10.0,Asia Pacific,Other,Washed / Wet
7.5,7.847229533028874,7.58,7.561693621156822,7.7413852334855635,7.83,10.0,10.0,10.0,Asia Pacific,Hawaiian Kona,Natural / Dry
7.652312455404379,8.055273576861314,7.787586032265693,7.847687544595621,7.75,7.560101512329927,10.0,10.0,10.0,Taiwan,Typica,Natural / Dry
7.725029603219651,6.968224788194612,6.927139991056524,7.201084797138088,8.201775211805389,7.6039448060815635,8.266449576389224,9.33,9.33,Brazil,Yellow Bourbon,Other
7.67,7.5,7.33,7.394208896141375,7.742235008159047,7.605791103858625,10.0,10.0,10.0,East Africa,Ethiopian Heirlooms,Natural / Dry
7.527992610902286,6.832523090930355,7.33,7.298508312734928,7.357992610902286,7.33,10.0,10.0,10.0,Haiti,Typica,Washed / Wet
7.67,7.341756481762423,7.5,7.341756481762423,7.658243518237577,7.5,10.0,10.0,10.0,Asia Pacific,Ethiopian Heirlooms,Natural / Dry
8.0,8.051627040519664,8.16133450162395,7.618372959480336,7.75,8.16133450162395,10.0,10.0,10.0,Asia Pacific,Bourbon,Natural / Dry
7.888759952412099,7.779379976206049,7.5,7.779379976206049,7.529379976206049,7.58,10.0,10.0,10.0,Brazil,Yellow Bourbon,Washed / Wet
7.412718142189607,7.371644326749421,7.080570511309236,7.83,7.58785236911963,7.742718142189607,10.0,10.0,7.783791957629791,Other,Other,Other
7.209368291507993,7.516136154327762,7.58,7.92,7.733863845672238,7.516136154327762,10.0,10.0,10.0,Brazil,Hawaiian Kona,Semi-washed / Semi-pulped
7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,Asia Pacific,Catimor,Washed / Wet
7.623428024953673,7.7622845530265545,7.58,7.543428024953673,7.781143471927118,7.67,10.0,10.0,10.0,United States,Catimor,Other
7.883727091037582,7.616272908962418,7.75,7.616272908962418,7.633727091037582,7.446272908962418,10.0,10.0,10.0,Mexico,Other,Other
7.438202447917949,7.25,7.338565857843741,7.0,7.061797552082051,7.2682024479179494,10.0,10.0,10.0,Taiwan,Typica,Semi-washed / Semi-pulped
7.498683152958626,7.213504544011866,6.998683152958626,6.156049458875878,6.998683152958626,7.42,9.33,10.0,6.046406676769399,Other,Other,Natural / Dry
7.5,7.903569454741536,7.58,7.501832454337118,7.713215272629232,7.83,10.0,10.0,10.0,Asia Pacific,Catimor,Natural / Dry
7.5,7.58,7.42,7.429252132603211,7.900339218218176,7.179660781781824,10.0,10.0,10.0,Colombia,Sulawesi,Natural / Dry
7.475223245748207,7.25,7.275987409763863,7.25,7.25,7.25,10.0,10.0,10.0,Taiwan,Catimor,Washed / Wet
7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
7.937792963652605,7.734184032308796,7.783608931343809,7.6541840323087955,7.6541840323087955,7.8458159676912045,10.0,10.0,10.0,East Africa,Peaberry,Washed / Wet
7.75,7.682848529857879,7.817151470142121,7.5401516558058725,7.932848529857879,7.682848529857879,10.0,10.0,10.0,Asia Pacific,Mandheling,Semi-washed / Semi-pulped
7.67,7.869675579218623,7.75,7.75,7.96463502662095,7.745689394160427,10.0,10.0,10.0,Peru,Caturra,Other
7.281477784729408,6.948954352656194,6.988346926711105,6.853562995403906,8.642698720632701,8.519567862614398,10.0,10.0,8.968779064096708,United States,Bourbon,Other
7.7309300138943176,7.75,7.445839987649496,7.615839987649496,7.7309300138943176,7.884160012350504,10.0,10.0,10.0,Taiwan,Other,Washed / Wet
7.75,7.67,7.42936397109823,7.500534467485509,7.500534467485509,7.58,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
7.500958170539491,7.321962818257325,7.25,7.178037181742675,7.178037181742675,7.25,10.0,10.0,10.0,Taiwan,Other,Washed / Wet
7.282635468950678,6.97801415952913,6.887364531049322,7.532635468950678,7.043285097430487,6.887364531049322,10.0,10.0,10.0,Asia Pacific,Typica,Washed / Wet
7.42,7.58,7.6161496627800265,7.42,7.58,7.5,10.0,10.0,10.0,Asia Pacific,Typica,Semi-washed / Semi-pulped
7.379904552311098,7.450095447688902,7.5,7.549904552311098,7.620095447688902,7.549904552311098,10.0,10.0,10.0,Asia Pacific,Typica,Washed / Wet
7.595299791779585,7.495962265752033,7.345299791779585,7.83,7.47940041644083,7.574700208220415,10.0,10.0,10.0,United States,Hawaiian Kona,Washed / Wet
7.513539840652871,6.955981251457473,6.986460159347129,6.862441410804602,7.17,7.374018748542527,10.0,10.0,10.0,Asia Pacific,Hawaiian Kona,Other
7.33,7.5,7.156283744469588,7.406283744469588,7.5,7.357432511060823,10.0,10.0,10.0,Brazil,Marigojipe,Washed / Wet
7.89764135378659,7.783820676893295,7.716179323106705,7.35235864621341,7.83,7.60235864621341,10.0,10.0,10.0,Asia Pacific,Catimor,Pulped natural / honey
7.58,7.715506626695258,7.58,7.5,7.9109006696804585,7.715506626695258,10.0,10.0,10.0,Asia Pacific,Other,Natural / Dry
7.642233547231406,7.857766452768594,7.529501856066631,7.564381370317666,7.58,7.67,9.33,10.0,10.0,Mexico,Other,Washed / Wet
7.444504973370285,7.055495026629715,6.725495026629715,7.321178209586697,7.345683182956982,6.912158408521509,10.0,9.264326671367636,10.0,Asia Pacific,Typica,Washed / Wet
8.70379296983425,8.436896484917126,7.762717265429835,7.75,8.813986094660772,8.733986094660771,10.0,10.0,10.0,United States,Other,Other
7.755535303430374,7.58,7.232702176780081,7.761762519789545,7.67,7.58,10.0,10.0,10.0,Brazil,Other,Other
7.376263445782034,7.58,7.407059822286822,7.082526891564068,7.5,8.136676731931145,10.0,10.0,10.0,Taiwan,Arusha,Washed / Wet
7.486937780751781,7.58,7.777757215902465,7.5,7.763062219248219,7.684694996654246,10.0,10.0,10.0,Asia Pacific,Hawaiian Kona,Other
7.42,6.844928164211459,7.5020968542409925,7.094928164211459,6.924928164211459,7.33,10.0,10.0,10.0,Haiti,Typica,Washed / Wet
7.601857408045281,7.283714816090561,7.253339584050941,7.67,7.568142591954719,7.355196992096222,10.0,10.0,10.0,Brazil,Typica,Semi-washed / Semi-pulped
7.664144586357533,7.138929146008057,7.47307373236559,7.92,8.004144586357532,7.3661474647311795,10.0,10.0,10.0,Asia Pacific,Other,Other
8.225928085754036,8.34132795964516,8.182743954600804,8.17,7.817256045399196,8.194071914245963,10.0,10.0,10.0,East Africa,Other,Natural / Dry
7.147680074424982,7.352319925575018,6.952570158153088,7.397680074424982,7.125360148849965,6.952570158153088,10.0,10.0,10.0,Brazil,Bourbon,Other
7.83,7.617202843490671,7.5,7.617202843490671,7.5,7.58,10.0,10.0,8.887823814234366,United States,Other,Washed / Wet
7.75,8.00628137869928,7.9129759375430835,7.75,8.076694558843805,8.162975937543084,10.0,10.0,10.0,Asia Pacific,Other,Other
7.75,7.834327714278999,7.759196392842871,8.0,7.838655428557996,7.674868678563873,10.0,10.0,10.0,Asia Pacific,Bourbon,Washed / Wet
7.808716335797432,7.39527827566938,6.966005388533188,7.441283664202568,8.006561939871947,7.35472172433062,10.0,10.0,10.0,East Africa,Typica,Washed / Wet
7.771112969300216,7.595652228455723,7.478887030699784,7.375095743805615,7.80323480224406,8.196765197755939,10.0,10.0,9.33,United States,Bourbon,Semi-washed / Semi-pulped
7.875463530930395,7.647268234534803,7.772731765465197,7.647268234534803,7.58,7.5,10.0,10.0,10.0,Taiwan,Typica,Other
7.297677343535788,7.379967822493226,6.83,6.870032177506774,7.200032177506774,7.011193505738881,9.33,10.0,10.0,Other,Yellow Bourbon,Natural / Dry
7.907751492647775,7.9152219218765225,7.67,7.422248507352225,7.58,7.757470429228747,10.0,10.0,10.0,East Africa,Catimor,Washed / Wet
7.33,7.42,7.169878325111471,7.825351376418132,7.344648623581868,7.905473051306661,10.0,10.0,10.0,United States,Other,Washed / Wet
7.938021088153819,7.938021088153819,7.8800585782050545,7.561978911846181,7.295960166820564,7.1839226767693285,10.0,10.0,10.0,Taiwan,Yellow Bourbon,Washed / Wet
7.379682298442311,7.5818160370592285,7.407003328996922,7.700317701557689,7.4181839629407715,7.222678969445389,8.3523612678877,8.3523612678877,8.67,United States,Other,Other
7.2523729578445035,7.08,7.0023729578445035,7.0023729578445035,7.281996369501338,7.399001815249331,10.0,10.0,10.0,Asia Pacific,Catuai,Natural / Dry
8.007213672584378,8.007213672584378,8.02254272682618,7.6474572731738215,7.75,8.007213672584378,10.0,10.0,10.0,Asia Pacific,Typica,Semi-washed / Semi-pulped
7.798936750221926,7.821965809149891,7.5,7.348034190850109,7.87605811785593,7.726970941072035,9.33,9.33,9.33,United States,Yellow Bourbon,Other
7.5026686909267974,7.4173313090732025,7.1673313090732025,7.4173313090732025,7.5,7.326997722707352,10.0,10.0,10.0,Brazil,Mundo Novo,Semi-washed / Semi-pulped
7.25,7.25,7.052852523242007,7.27413109045155,7.25,7.27413109045155,10.0,10.0,10.0,Other,Typica,Semi-washed / Semi-pulped
7.42,7.175750299323236,7.324249700676764,7.324249700676764,7.324249700676764,7.25,10.0,10.0,10.0,Taiwan,Other,Washed / Wet
7.8515838684257595,7.92,7.75,8.06538427959526,7.75,8.06538427959526,10.0,10.0,10.0,Asia Pacific,Bourbon,Semi-washed / Semi-pulped
7.330865331466552,7.410865331466552,7.224988425397255,7.580865331466552,7.275011574602745,7.195011574602745,9.33,10.0,10.0,United States,Yellow Bourbon,Washed / Wet
7.17,7.33,7.304711762142177,7.42,7.313393770419848,7.1433937704198485,10.0,10.0,10.0,Asia Pacific,Other,Washed / Wet
7.37582755221306,7.62417244778694,7.62417244778694,7.37582755221306,7.62417244778694,7.5,10.0,10.0,10.0,Brazil,Typica,Washed / Wet
7.123493050644197,7.598827267381081,6.774665783263116,7.231172732618919,7.8676545347621625,7.376506949355803,9.33,10.0,10.0,United States,Other,Washed / Wet
7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,Asia Pacific,Typica,Washed / Wet
8.050366381790788,7.945946317892224,7.645579936101436,8.025946317892224,7.724053682107776,7.945946317892224,10.0,10.0,7.711843650158494,Other,Other,Other
8.0,8.057161823837406,8.178630699491894,7.887161823837406,7.887161823837406,7.75,10.0,10.0,10.0,Brazil,Other,Washed / Wet
7.41348212001597,7.322667385017966,6.979631625049905,7.25,7.33,7.513850494966065,10.0,10.0,10.0,Peru,Hawaiian Kona,Washed / Wet
7.678621182727808,7.556052270200534,7.476052270200534,7.66233672646417,7.967895459598933,8.0,9.33,9.33,10.0,Brazil,Hawaiian Kona,Semi-washed / Semi-pulped
7.298134476982083,7.594995540243725,7.514995540243725,7.42,7.298134476982083,7.313130017225809,10.0,10.0,10.0,Asia Pacific,Typica,Washed / Wet
7.3209025124482965,7.355291080523684,6.83,6.894708919476316,7.224708919476316,7.024257663252167,9.33,10.0,10.0,Brazil,Other,Semi-washed / Semi-pulped
8.079572052915289,8.089090612444988,7.75,7.829572052915289,7.829572052915289,7.670427947084711,10.0,10.0,10.0,Taiwan,Typica,Washed / Wet
6.897477439378578,6.94681443879771,6.647477439378578,7.125884658777434,7.42,7.08,10.0,10.0,10.0,Mexico,Typica,Washed / Wet
7.67,7.879278113784886,7.700721886215114,7.395284008207117,7.645284008207117,7.426005894422231,10.0,10.0,7.645284008207117,Other,Other,Other
7.994519913684356,7.926165097105099,7.931645183420742,7.926165097105099,7.676165097105099,7.306709633158515,10.0,10.0,10.0,United States,Ethiopian Yirgacheffe,Washed / Wet
7.5,7.816161410966369,7.58,7.755568412662836,7.744431587337164,7.505568412662836,10.0,10.0,10.0,United States,Other,Other
6.956428442442512,6.969018002252175,6.83,7.126428442442512,7.033838882632849,7.219018002252175,10.0,10.0,8.965088205456036,Brazil,Other,Pulped natural / honey
7.25,7.25,7.320823102504019,7.320823102504019,6.929500907178959,6.8495009071789585,10.0,10.0,10.0,Taiwan,Typica,Other
7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,Asia Pacific,Typica,Washed / Wet
7.48992408737117,7.33,7.308588685663738,7.600151825257659,7.691411314336262,7.23992408737117,8.0,7.915614231733553,7.832487952545709,United States,Hawaiian Kona,Natural / Dry
7.090117072856785,7.090117072856785,6.7503658526774535,7.0,7.25,6.76023414571357,10.0,10.0,10.0,Taiwan,Other,Semi-washed / Semi-pulped
7.5,7.457994481421438,7.914011037157123,7.589261726979443,7.759261726979443,7.627994481421438,10.0,10.0,10.0,Central America,Typica,Washed / Wet
7.613216414387206,8.060332559713594,7.113216414387206,7.048059233092803,7.6416082071936025,6.870610528052822,10.0,10.0,10.0,Asia Pacific,Hawaiian Kona,Natural / Dry
8.124481659759748,8.0,8.0,7.611420395407177,7.6255183402402515,7.8755183402402515,10.0,10.0,10.0,Brazil,Catimor,Semi-washed / Semi-pulped
7.260508923241965,7.358230153992857,7.198739077234823,7.8117698460071425,7.296460307985716,7.801260922765177,10.0,10.0,10.0,Mexico,Caturra,Semi-washed / Semi-pulped
